移动电影①,#genre#
首席继承者,http://hwottcdn1.ln.chinamobile.com/34/16/20240805/279791028/index.m3u8
深宫蜜语,http://hwottcdn1.ln.chinamobile.com/11/16/20240702/279615485/index.m3u8
天才J之谜题里的倒计时,http://hwottcdn1.ln.chinamobile.com/11/16/20240702/279615476/index.m3u8
天才J之第二个J,http://hwottcdn1.ln.chinamobile.com/11/16/20240702/279616740/index.m3u8
血拳之双龙劫,http://hwottcdn1.ln.chinamobile.com/11/16/20240702/279619585/index.m3u8
男团秘事,http://hwottcdn1.ln.chinamobile.com/11/16/20240624/279575102/index.m3u8
碟中谍6：全面瓦解,http://hwottcdn1.ln.chinamobile.com/50/16/20240620/279548529/index.m3u8
碟中谍6：全面瓦解,http://hwottcdn1.ln.chinamobile.com/50/16/20240620/279548529/index.m3u8
碟中谍6：全面瓦解（普通话）,http://hwottcdn1.ln.chinamobile.com/50/16/20260605/283832368/index.m3u8
碟中谍6：全面瓦解（普通话）,http://hwottcdn1.ln.chinamobile.com/50/16/20260605/283832368/index.m3u8
碟中谍6：全面瓦解（普通话）,http://hwottcdn1.ln.chinamobile.com/50/16/20260605/283832368/index.m3u8
速成家庭,http://hwottcdn1.ln.chinamobile.com/50/16/20260605/283831917/index.m3u8
速成家庭,http://hwottcdn1.ln.chinamobile.com/50/16/20260605/283831917/index.m3u8
印度制造,http://hwottcdn1.ln.chinamobile.com/88888892/16/20240611/279516867/index.m3u8
熊出没·变形记,http://hwottcdn1.ln.chinamobile.com/88888892/16/20240605/279500537/index.m3u8
路过未来,http://hwottcdn1.ln.chinamobile.com/11/16/20240527/279455037/index.m3u8
无双,http://hwottcdn1.ln.chinamobile.com/50/16/20240524/279451051/index.m3u8
解码游戏,http://hwottcdn1.ln.chinamobile.com/50/16/20240524/279448236/index.m3u8
汪星卧底,http://hwottcdn1.ln.chinamobile.com/50/16/20240524/279450940/index.m3u8
忌日快乐（普通话）,http://hwottcdn1.ln.chinamobile.com/50/16/20240524/279448134/index.m3u8
黑暗迷宫,http://hwottcdn1.ln.chinamobile.com/50/16/20240524/279450520/index.m3u8
超能泰坦,http://hwottcdn1.ln.chinamobile.com/50/16/20240524/279447612/index.m3u8
中国蓝盔,http://hwottcdn1.ln.chinamobile.com/34/16/20240523/279445105/index.m3u8
住在海边的猫头鹰,http://hwottcdn1.ln.chinamobile.com/11/16/20240520/279434604/index.m3u8
印度暴徒,http://hwottcdn1.ln.chinamobile.com/11/16/20240520/279431279/index.m3u8
那些女人,http://hwottcdn1.ln.chinamobile.com/88888892/16/20240513/279328791/index.m3u8
婚礼客人,http://hwottcdn1.ln.chinamobile.com/36/16/20240326/279075156/index.m3u8
寂静之地,http://hwottcdn1.ln.chinamobile.com/67/16/20240315/279002479/index.m3u8
擒贼先擒王,http://hwottcdn1.ln.chinamobile.com/34/16/20241119/280440861/index.m3u8
南洋儿女英雄传之怒海屠妖,http://hwottcdn1.ln.chinamobile.com/34/16/20241122/280464652/index.m3u8
江湖英雄联盟之奇门惊情,http://hwottcdn1.ln.chinamobile.com/34/16/20241121/280458438/index.m3u8
包公传奇之天长案,http://hwottcdn1.ln.chinamobile.com/34/16/20241119/280443922/index.m3u8
热血上海滩之未知任务,http://hwottcdn1.ln.chinamobile.com/34/16/20241122/280464685/index.m3u8
约会大师之爱在响螺湾,http://hwottcdn1.ln.chinamobile.com/34/16/20241119/280438418/index.m3u8
公证人之真假遗嘱,http://hwottcdn1.ln.chinamobile.com/34/16/20241122/280462131/index.m3u8
公证人之深度危机,http://hwottcdn1.ln.chinamobile.com/34/16/20241121/280455633/index.m3u8
御林九处之往生桥,http://hwottcdn1.ln.chinamobile.com/34/16/20241122/280459784/index.m3u8
半步崩拳,http://hwottcdn1.ln.chinamobile.com/34/16/20241122/280459790/index.m3u8
妈妈咪呀2,http://hwottcdn1.ln.chinamobile.com/50/16/20260421/283564212/index.m3u8
狂野生活,http://hwottcdn1.ln.chinamobile.com/36/16/20240306/278960822/index.m3u8
李毅大帝,http://hwottcdn1.ln.chinamobile.com/11/16/20240305/278956493/index.m3u8
机械猛犬,http://hwottcdn1.ln.chinamobile.com/88888892/16/20240227/278922651/index.m3u8
英式碟中谍,http://hwottcdn1.ln.chinamobile.com/88888892/16/20240206/278867826/index.m3u8
爱情是什么,http://hwottcdn1.ln.chinamobile.com/88888892/16/20240201/278848116/index.m3u8
最好的年华最好的你,http://hwottcdn1.ln.chinamobile.com/36/16/20240201/278851657/index.m3u8
荒村怪兽,http://hwottcdn1.ln.chinamobile.com/36/16/20240201/278846801/index.m3u8
刑凶手札,http://hwottcdn1.ln.chinamobile.com/36/16/20240201/278846798/index.m3u8
女神本色,http://hwottcdn1.ln.chinamobile.com/88888891/16/20240122/278749449/index.m3u8
足球使命,http://hwottcdn1.ln.chinamobile.com/88888891/16/20240122/278753158/index.m3u8
心海约定,http://hwottcdn1.ln.chinamobile.com/88888891/16/20240122/278749365/index.m3u8
境·界,http://hwottcdn1.ln.chinamobile.com/88888891/16/20240121/278746217/index.m3u8
真相漩涡,http://hwottcdn1.ln.chinamobile.com/88888891/16/20240121/278746214/index.m3u8
江湖英雄联盟之毒手仁心,http://hwottcdn1.ln.chinamobile.com/34/16/20240120/278743512/index.m3u8
锦衣卫之初露锋芒,http://hwottcdn1.ln.chinamobile.com/34/16/20240120/278747209/index.m3u8
家有蛮妻,http://hwottcdn1.ln.chinamobile.com/34/16/20240120/278743038/index.m3u8
超能萌女友,http://hwottcdn1.ln.chinamobile.com/88888891/16/20240119/278734713/index.m3u8
慈爱的心3,http://hwottcdn1.ln.chinamobile.com/88888891/16/20240118/278721884/index.m3u8
小狗当家,http://hwottcdn1.ln.chinamobile.com/88888891/16/20240118/278726593/index.m3u8
幻界重生：虚空秘境,http://hwottcdn1.ln.chinamobile.com/88888891/16/20240118/278722875/index.m3u8
无双,http://hwottcdn1.ln.chinamobile.com/88888891/16/20240117/278721085/index.m3u8
西北风云,http://hwottcdn1.ln.chinamobile.com/88888891/16/20240117/278716319/index.m3u8
三张面孔,http://hwottcdn1.ln.chinamobile.com/88888891/16/20240115/278700114/index.m3u8
捷德奥特曼剧场版,http://hwottcdn1.ln.chinamobile.com/88888892/16/20240113/278689255/index.m3u8
坦克战,http://hwottcdn1.ln.chinamobile.com/88888892/16/20251225/282867205/index.m3u8
破门而入,http://hwottcdn1.ln.chinamobile.com/88888892/16/20240104/278631370/index.m3u8
塔利,http://hwottcdn1.ln.chinamobile.com/88888892/16/20240104/278627694/index.m3u8
山寨大黄蜂,http://hwottcdn1.ln.chinamobile.com/34/16/20250506/281386071/index.m3u8
山河披锦绣,http://hwottcdn1.ln.chinamobile.com/88888891/16/20231214/278559113/index.m3u8
卡斯帕和艾玛在剧院,http://hwottcdn1.ln.chinamobile.com/88888891/16/20231207/278534181/index.m3u8
总有刁民想害朕2,http://hwottcdn1.ln.chinamobile.com/36/16/20231115/278450371/index.m3u8
我在减肥,http://hwottcdn1.ln.chinamobile.com/88888892/16/20231108/278425571/index.m3u8
一百样东西,http://hwottcdn1.ln.chinamobile.com/88888892/16/20231031/278357324/index.m3u8
十八勇士,http://hwottcdn1.ln.chinamobile.com/34/16/20231026/278344745/index.m3u8
蜘蛛侠：平行宇宙-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20231025/278343574/index.m3u8
蜘蛛侠：平行宇宙,http://hwottcdn1.ln.chinamobile.com/88888892/16/20231025/278343571/index.m3u8
公牛历险记-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20231025/278338901/index.m3u8
公牛历险记,http://hwottcdn1.ln.chinamobile.com/88888892/16/20231025/278340345/index.m3u8
旺角老炮闯东北,http://hwottcdn1.ln.chinamobile.com/36/16/20231016/278311381/index.m3u8
湮没,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230922/278246275/index.m3u8
鲨卷风6,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230920/278237248/index.m3u8
《叶问外传：张天志》幕后记录,http://hwottcdn1.ln.chinamobile.com/36/16/20230823/278104224/index.m3u8
官人我要房,http://hwottcdn1.ln.chinamobile.com/36/16/20230823/278102678/index.m3u8
喋血外星人,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230822/278096003/index.m3u8
真爱百分百（普通话版）,http://hwottcdn1.ln.chinamobile.com/36/16/20230801/278004634/index.m3u8
塞西亚复仇之剑,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230726/277975781/index.m3u8
大唐嘻游记,http://hwottcdn1.ln.chinamobile.com/34/16/20230711/277921948/index.m3u8
有5个姐姐的我就注定要单身了啊！！,http://hwottcdn1.ln.chinamobile.com/36/16/20230704/277892546/index.m3u8
《狄仁杰之四大天王》独家幕后记录,http://hwottcdn1.ln.chinamobile.com/11/16/20230609/277811229/index.m3u8
武动乾坤·精华版,http://hwottcdn1.ln.chinamobile.com/11/16/20230607/277805242/index.m3u8
血十三,http://hwottcdn1.ln.chinamobile.com/36/16/20230601/277782364/index.m3u8
搏击少年,http://hwottcdn1.ln.chinamobile.com/36/16/20230601/277779537/index.m3u8
盛唐妖异志,http://hwottcdn1.ln.chinamobile.com/11/16/20230531/277772622/index.m3u8
金鸡大劫案,http://hwottcdn1.ln.chinamobile.com/11/16/20230531/277772613/index.m3u8
二龙湖疯狂代驾,http://hwottcdn1.ln.chinamobile.com/11/16/20230523/277740861/index.m3u8
策反,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230517/277706901/index.m3u8
三块广告牌,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230517/277704239/index.m3u8
三块广告牌-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230517/277705542/index.m3u8
喜怒哀乐（幻梦者）,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230510/277663290/index.m3u8
玩命,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230324/277466648/index.m3u8
筑梦,http://hwottcdn1.ln.chinamobile.com/11/16/20230321/277442062/index.m3u8
四大名捕之入梦妖灵,http://hwottcdn1.ln.chinamobile.com/11/16/20230321/277440703/index.m3u8
封神战纪,http://hwottcdn1.ln.chinamobile.com/11/16/20230321/277440700/index.m3u8
金桂兰,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230310/277404020/index.m3u8
废柴英雄,http://hwottcdn1.ln.chinamobile.com/11/16/20230303/277387351/index.m3u8
欢乐八仙,http://hwottcdn1.ln.chinamobile.com/11/16/20230303/277384938/index.m3u8
青春逆袭路,http://hwottcdn1.ln.chinamobile.com/11/16/20230303/277384929/index.m3u8
绝世按摩师,http://hwottcdn1.ln.chinamobile.com/11/16/20230303/277383173/index.m3u8
热舞校花团,http://hwottcdn1.ln.chinamobile.com/11/16/20230303/277383170/index.m3u8
一家亲,http://hwottcdn1.ln.chinamobile.com/11/16/20230301/277382350/index.m3u8
寻龙秘藏,http://hwottcdn1.ln.chinamobile.com/11/16/20230301/277382344/index.m3u8
悬案委托行,http://hwottcdn1.ln.chinamobile.com/11/16/20230228/277376388/index.m3u8
千术妖姬,http://hwottcdn1.ln.chinamobile.com/11/16/20230228/277374626/index.m3u8
倒霉蛋淘金记,http://hwottcdn1.ln.chinamobile.com/11/16/20230224/277368874/index.m3u8
狂妃千寻2,http://hwottcdn1.ln.chinamobile.com/11/16/20230224/277364666/index.m3u8
绝代偃师之玉女掌门,http://hwottcdn1.ln.chinamobile.com/11/16/20230511/277670750/index.m3u8
丛林敢死队,http://hwottcdn1.ln.chinamobile.com/11/16/20230214/277334980/index.m3u8
盗墓寻龙,http://hwottcdn1.ln.chinamobile.com/11/16/20230523/277742770/index.m3u8
人盾,http://hwottcdn1.ln.chinamobile.com/11/16/20230509/277659059/index.m3u8
热血江湖之龙虎斗,http://hwottcdn1.ln.chinamobile.com/11/16/20230214/277332567/index.m3u8
赌侠之麻将传奇,http://hwottcdn1.ln.chinamobile.com/11/16/20230214/277330769/index.m3u8
在你的世界爱上你,http://hwottcdn1.ln.chinamobile.com/34/16/20230213/277328739/index.m3u8
济公之神龙再现,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230207/277318026/index.m3u8
济公之英雄归位,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230207/277320457/index.m3u8
毒液：致命守护者-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221226/277215031/index.m3u8
毒液：致命守护者,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221226/277215022/index.m3u8
黑暗心灵,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221215/277181378/index.m3u8
移动迷宫3死亡解药-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221125/277136170/index.m3u8
移动迷宫3死亡解药,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221125/277136173/index.m3u8
陈翔六点半之铁头无敌,http://hwottcdn1.ln.chinamobile.com/88888891/16/20221101/277052958/index.m3u8
京都妖狐志,http://hwottcdn1.ln.chinamobile.com/88888891/16/20221031/277049943/index.m3u8
新乌龙院之笑闹江湖,http://hwottcdn1.ln.chinamobile.com/88888891/16/20241205/280544584/index.m3u8
佩特拉,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220906/276906725/index.m3u8
梨花带雨笑春风之反叛者,http://hwottcdn1.ln.chinamobile.com/34/16/20220808/276787667/index.m3u8
世界的末日,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220803/276773599/index.m3u8
阿浪的远方,http://hwottcdn1.ln.chinamobile.com/34/16/20220728/276729246/index.m3u8
浪花少女,http://hwottcdn1.ln.chinamobile.com/34/16/20220728/276731386/index.m3u8
春天的奇迹,http://hwottcdn1.ln.chinamobile.com/34/16/20220728/276729216/index.m3u8
龙女降妖记,http://hwottcdn1.ln.chinamobile.com/34/16/20220728/276729192/index.m3u8
夺命剑之喋血江湖,http://hwottcdn1.ln.chinamobile.com/34/16/20220728/276727517/index.m3u8
她的心事,http://hwottcdn1.ln.chinamobile.com/34/16/20220728/276731326/index.m3u8
七生七世桃花劫,http://hwottcdn1.ln.chinamobile.com/34/16/20220725/276710580/index.m3u8
跃影江湖之唐家决,http://hwottcdn1.ln.chinamobile.com/34/16/20220721/276686475/index.m3u8
跃影江湖之森罗万象,http://hwottcdn1.ln.chinamobile.com/34/16/20220721/276684698/index.m3u8
我的丫鬟是总监,http://hwottcdn1.ln.chinamobile.com/34/16/20220721/276688342/index.m3u8
封魔纪系列之土行孙传,http://hwottcdn1.ln.chinamobile.com/34/16/20220720/276680553/index.m3u8
封魔纪系列之杨戬传,http://hwottcdn1.ln.chinamobile.com/34/16/20220720/276682567/index.m3u8
屁民报国,http://hwottcdn1.ln.chinamobile.com/34/16/20220719/276676989/index.m3u8
梨花带雨笑春风之锦衣喋血,http://hwottcdn1.ln.chinamobile.com/34/16/20220712/276644573/index.m3u8
夺命剑2之喋血江湖,http://hwottcdn1.ln.chinamobile.com/34/16/20220711/276638975/index.m3u8
终极营救,http://hwottcdn1.ln.chinamobile.com/11/16/20220630/276585860/index.m3u8
拯救之德州风云,http://hwottcdn1.ln.chinamobile.com/34/16/20220622/276559173/index.m3u8
夺命剑1之风云再起,http://hwottcdn1.ln.chinamobile.com/34/16/20220622/276559161/index.m3u8
少年泰坦出击！大电影,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220617/276546345/index.m3u8
抓人游戏,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220615/276541104/index.m3u8
边境毒战,http://hwottcdn1.ln.chinamobile.com/11/16/20220531/276506065/index.m3u8
上古神兵：觉醒,http://hwottcdn1.ln.chinamobile.com/11/16/20220531/276504309/index.m3u8
卧底毒龙,http://hwottcdn1.ln.chinamobile.com/11/16/20220531/276504312/index.m3u8
王牌美女特工,http://hwottcdn1.ln.chinamobile.com/11/16/20220530/276500905/index.m3u8
瞒天过海美人计,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220513/276412444/index.m3u8
深海巨妖2,http://hwottcdn1.ln.chinamobile.com/11/16/20220427/276363795/index.m3u8
复仇诡影,http://hwottcdn1.ln.chinamobile.com/88888891/16/20240904/279998474/index.m3u8
超级APP,http://hwottcdn1.ln.chinamobile.com/88888891/16/20240904/280002766/index.m3u8
梦仙奇缘,http://hwottcdn1.ln.chinamobile.com/88888891/16/20240904/279999948/index.m3u8
奇迹男孩,http://hwottcdn1.ln.chinamobile.com/88888891/16/20250530/281533042/index.m3u8
囧探校花,http://hwottcdn1.ln.chinamobile.com/88888891/16/20240904/280002748/index.m3u8
异梦空间,http://hwottcdn1.ln.chinamobile.com/88888891/16/20220617/276549175/index.m3u8
荒村之浮生若梦,http://hwottcdn1.ln.chinamobile.com/88888891/16/20220617/276549313/index.m3u8
邻座的怪同学,http://hwottcdn1.ln.chinamobile.com/88888891/16/20220610/276533319/index.m3u8
夜魅之醉宿,http://hwottcdn1.ln.chinamobile.com/88888891/16/20220530/276503461/index.m3u8
囧炮之假面诡局,http://hwottcdn1.ln.chinamobile.com/88888891/16/20220530/276501606/index.m3u8
倾城宠妃,http://hwottcdn1.ln.chinamobile.com/88888891/16/20220530/276499088/index.m3u8
守墓人之龙棺海昏侯,http://hwottcdn1.ln.chinamobile.com/88888891/16/20220530/276498980/index.m3u8
豪门少爷俏佳人,http://hwottcdn1.ln.chinamobile.com/88888891/16/20220530/276502402/index.m3u8
唐门龙棺凤胆,http://hwottcdn1.ln.chinamobile.com/88888891/16/20220530/276498728/index.m3u8
灵运当铺,http://hwottcdn1.ln.chinamobile.com/88888891/16/20220530/276501805/index.m3u8
魅影特工,http://hwottcdn1.ln.chinamobile.com/88888891/16/20220530/276501601/index.m3u8
伏狐记,http://hwottcdn1.ln.chinamobile.com/88888891/16/20220530/276502765/index.m3u8
冷血坏特工,http://hwottcdn1.ln.chinamobile.com/88888891/16/20220530/276500694/index.m3u8
我的同桌是校花,http://hwottcdn1.ln.chinamobile.com/88888891/16/20220530/276501625/index.m3u8
佣兵特战队,http://hwottcdn1.ln.chinamobile.com/88888891/16/20220530/276501553/index.m3u8
缉妖传,http://hwottcdn1.ln.chinamobile.com/88888891/16/20220530/276502894/index.m3u8
失落帝国之七星诡镜,http://hwottcdn1.ln.chinamobile.com/88888891/16/20220530/276498170/index.m3u8
大宋断狱神手,http://hwottcdn1.ln.chinamobile.com/88888891/16/20220530/276499539/index.m3u8
伏妖开封府之御猫展昭,http://hwottcdn1.ln.chinamobile.com/88888891/16/20220530/276502252/index.m3u8
算死师,http://hwottcdn1.ln.chinamobile.com/88888891/16/20220530/276502024/index.m3u8
诡墓迷灯,http://hwottcdn1.ln.chinamobile.com/88888891/16/20220530/276501343/index.m3u8
失调,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220225/276197076/index.m3u8
巴黎列车剿恐记,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220210/276152548/index.m3u8
狂暴巨兽,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220113/276041875/index.m3u8
狂暴巨兽-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220113/276041872/index.m3u8
头号玩家-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220101/275994684/index.m3u8
头号玩家,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220101/275995897/index.m3u8
速成家庭,http://hwottcdn1.ln.chinamobile.com/88888892/16/20210714/275283929/index.m3u8
皇家酒店谋杀案,http://hwottcdn1.ln.chinamobile.com/88888892/16/20210611/275180093/index.m3u8
无限足球,http://hwottcdn1.ln.chinamobile.com/34/16/20210528/275128297/index.m3u8
碟中谍6-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20210409/274984268/index.m3u8
碟中谍6,http://hwottcdn1.ln.chinamobile.com/88888892/16/20210409/274983996/index.m3u8
云上之爱,http://hwottcdn1.ln.chinamobile.com/34/16/20201013/273883080/index.m3u8
古戒奇谈,http://hwottcdn1.ln.chinamobile.com/34/16/20200826/273532471/index.m3u8
古戒奇谈,http://hwottcdn1.ln.chinamobile.com/34/16/20200826/273532471/index.m3u8
