移动电影②,#genre#
心动（普通话）,http://hwottcdn1.ln.chinamobile.com/50/16/20260206/283143263/index.m3u8
龙威小子2(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20260115/282999597/index.m3u8
地下情（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20260107/282941025/index.m3u8
野战排,http://hwottcdn1.ln.chinamobile.com/36/16/20251231/282904551/index.m3u8
神探朱古力（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251127/282649219/index.m3u8
龙兄虎弟,http://hwottcdn1.ln.chinamobile.com/11/16/20250918/282235368/index.m3u8
对头冤家,http://hwottcdn1.ln.chinamobile.com/88888892/16/20250725/281915584/index.m3u8
壮志凌云(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20250707/281775545/index.m3u8
哆啦A梦：大雄与铁人兵团(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20250707/281778975/index.m3u8
星际旅行4：抢救未来(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20260601/283808908/index.m3u8
星际旅行4：抢救未来(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20260601/283808908/index.m3u8
八喜临门(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250614/281647966/index.m3u8
坏女孩(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250614/281641700/index.m3u8
刀马旦(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250614/281645079/index.m3u8
痴心的我(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250613/281641157/index.m3u8
欢乐叮当(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250613/281644575/index.m3u8
最爱(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250613/281645482/index.m3u8
兄弟(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250613/281642682/index.m3u8
义盖云天(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250613/281638016/index.m3u8
英雄正传(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250613/281641134/index.m3u8
最佳拍档之千里救差婆(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250613/281639457/index.m3u8
我的爱神(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250613/281636081/index.m3u8
异形2(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250612/281631274/index.m3u8
警察学校3：初为人师(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250611/281622924/index.m3u8
警察学校3：初为人师-普通话(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250611/281619557/index.m3u8
金刚复活(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250605/281573814/index.m3u8
海上花(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250604/281570131/index.m3u8
英雄本色(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250604/281563862/index.m3u8
最佳拍档之千里救差婆,http://hwottcdn1.ln.chinamobile.com/88888892/16/20250516/281444880/index.m3u8
最佳拍档之千里救差婆-粤语,http://hwottcdn1.ln.chinamobile.com/88888892/16/20250516/281444877/index.m3u8
英雄正传,http://hwottcdn1.ln.chinamobile.com/88888892/16/20250515/281432780/index.m3u8
英雄正传-粤语,http://hwottcdn1.ln.chinamobile.com/88888892/16/20250515/281439124/index.m3u8
天堂孤影,http://hwottcdn1.ln.chinamobile.com/34/16/20250506/281389486/index.m3u8
义盖云天-粤语,http://hwottcdn1.ln.chinamobile.com/88888892/16/20250513/281420482/index.m3u8
义盖云天,http://hwottcdn1.ln.chinamobile.com/88888892/16/20250513/281420488/index.m3u8
刀马旦,http://hwottcdn1.ln.chinamobile.com/88888892/16/20241204/280532285/index.m3u8
半段情,http://hwottcdn1.ln.chinamobile.com/88888892/16/20241115/280431100/index.m3u8
血战台儿庄,http://hwottcdn1.ln.chinamobile.com/34/16/20241115/280429750/index.m3u8
英雄本色,http://hwottcdn1.ln.chinamobile.com/88888892/16/20241106/280360961/index.m3u8
夺宝计上计,http://hwottcdn1.ln.chinamobile.com/88888892/16/20241029/280319103/index.m3u8
坏女孩,http://hwottcdn1.ln.chinamobile.com/88888892/16/20240924/280115742/index.m3u8
痴心的我,http://hwottcdn1.ln.chinamobile.com/88888892/16/20240918/280074872/index.m3u8
破袭战,http://hwottcdn1.ln.chinamobile.com/34/16/20241121/280458544/index.m3u8
甜蜜16岁,http://hwottcdn1.ln.chinamobile.com/11/16/20240701/279612417/index.m3u8
金刚复活,http://hwottcdn1.ln.chinamobile.com/88888892/16/20240625/279581801/index.m3u8
神探朱古力,http://hwottcdn1.ln.chinamobile.com/11/16/20240617/279538280/index.m3u8
龙在江湖,http://hwottcdn1.ln.chinamobile.com/11/16/20240617/279538214/index.m3u8
奇缘,http://hwottcdn1.ln.chinamobile.com/11/16/20240617/279542611/index.m3u8
地下情,http://hwottcdn1.ln.chinamobile.com/11/16/20240617/279542530/index.m3u8
最爱,http://hwottcdn1.ln.chinamobile.com/11/16/20240603/279485980/index.m3u8
欢乐叮当,http://hwottcdn1.ln.chinamobile.com/11/16/20240603/279481454/index.m3u8
皇家战士,http://hwottcdn1.ln.chinamobile.com/11/16/20240603/279483012/index.m3u8
八喜临门,http://hwottcdn1.ln.chinamobile.com/11/16/20240603/279481448/index.m3u8
执法先锋,http://hwottcdn1.ln.chinamobile.com/11/16/20240603/279485491/index.m3u8
乌龙大家庭,http://hwottcdn1.ln.chinamobile.com/11/16/20240603/279485488/index.m3u8
我要金龟婿,http://hwottcdn1.ln.chinamobile.com/11/16/20240603/279482691/index.m3u8
超级市民,http://hwottcdn1.ln.chinamobile.com/11/16/20240603/279482634/index.m3u8
神鞭,http://hwottcdn1.ln.chinamobile.com/34/16/20240528/279464791/index.m3u8
哆啦A梦：大雄与铁人兵团,http://hwottcdn1.ln.chinamobile.com/50/16/20240325/279065548/index.m3u8
警察学校3：初为人师-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20240102/278616080/index.m3u8
警察学校3：初为人师,http://hwottcdn1.ln.chinamobile.com/88888892/16/20240102/278620705/index.m3u8
星际迷航4抢救未来-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230816/278065634/index.m3u8
星际迷航4抢救未来,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230816/278065637/index.m3u8
壮志凌云,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230614/277833299/index.m3u8
壮志凌云-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230614/277837345/index.m3u8
党小组长,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277277396/index.m3u8
山林中头一个女人,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277277363/index.m3u8
姑娘望着我,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277277420/index.m3u8
抬花轿,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277277387/index.m3u8
棒打薄情郎,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277278999/index.m3u8
你的微笑,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277281454/index.m3u8
失信的村庄,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277278978/index.m3u8
月月,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277278975/index.m3u8
幸运的人,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277281382/index.m3u8
血案疑踪,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277277318/index.m3u8
女活佛,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277281370/index.m3u8
侠女十三妹,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277281340/index.m3u8
马铁腿外传,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277278903/index.m3u8
芙蓉女,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277281250/index.m3u8
月牙儿,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277281163/index.m3u8
十五的月亮,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277278765/index.m3u8
哆啦A梦铁人兵团-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230104/277232231/index.m3u8
异形2,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221226/277210871/index.m3u8
异形2-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220819/276833743/index.m3u8
星际旅行4：抢救未来,http://hwottcdn1.ln.chinamobile.com/50/16/20220721/276680918/index.m3u8
法网神鹰,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220407/276306469/index.m3u8
壮志凌云,http://hwottcdn1.ln.chinamobile.com/50/16/20220114/276047820/index.m3u8
失宠于上帝的孩子们,http://hwottcdn1.ln.chinamobile.com/11/16/20210425/275032826/index.m3u8
南丁格尔传,http://hwottcdn1.ln.chinamobile.com/11/16/20260710/284024446/index.m3u8
笑匠(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20260306/283285973/index.m3u8
龙拳小子1985(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20260225/283231687/index.m3u8
龙拳小子1985-普通话(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20260225/283227461/index.m3u8
威龙猛探（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20260120/283031384/index.m3u8
花心红杏（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20260108/282947078/index.m3u8
恭喜发财(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20251224/282842549/index.m3u8
第一滴血2（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251116/282586637/index.m3u8
女人心,http://hwottcdn1.ln.chinamobile.com/36/16/20251021/282417181/index.m3u8
地下铁,http://hwottcdn1.ln.chinamobile.com/11/16/20250929/282302699/index.m3u8
魔鬼司令-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20250904/282153172/index.m3u8
木偶出征百老汇,http://hwottcdn1.ln.chinamobile.com/88888892/16/20250722/281869409/index.m3u8
七宝奇谋(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250710/281803745/index.m3u8
哆啦A梦：大雄与宇宙小战争(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20250622/281698450/index.m3u8
龙凤智多星(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250614/281647957/index.m3u8
歌舞升平(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250614/281647912/index.m3u8
求爱反斗星(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250614/281647741/index.m3u8
情逢敌手(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250613/281641103/index.m3u8
龙的心(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250613/281647276/index.m3u8
为你钟情(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250613/281643027/index.m3u8
金猴降妖(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250612/281633776/index.m3u8
回到未来(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250611/281627793/index.m3u8
警察学校2：初露锋芒(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250611/281625763/index.m3u8
警察学校2：初露锋芒-普通话(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250611/281625748/index.m3u8
黑魔王(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250604/281572843/index.m3u8
打工皇帝(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250604/281563880/index.m3u8
警察故事(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250603/281561108/index.m3u8
七宝奇谋 4K,http://hwottcdn1.ln.chinamobile.com/88888892/16/20250523/281494323/index.m3u8
七宝奇谋,http://hwottcdn1.ln.chinamobile.com/88888892/16/20250521/281475908/index.m3u8
卡拉马利联盟,http://hwottcdn1.ln.chinamobile.com/34/16/20250506/281383181/index.m3u8
第一滴血2（4K）,http://hwottcdn1.ln.chinamobile.com/11/16/20250429/281364262/index.m3u8
花仔多情,http://hwottcdn1.ln.chinamobile.com/88888892/16/20241206/280547943/index.m3u8
祝您好运,http://hwottcdn1.ln.chinamobile.com/88888892/16/20241121/280457778/index.m3u8
木棉袈裟,http://hwottcdn1.ln.chinamobile.com/34/16/20241121/280453532/index.m3u8
圣诞奇遇结良缘,http://hwottcdn1.ln.chinamobile.com/88888892/16/20241114/280414895/index.m3u8
警察故事,http://hwottcdn1.ln.chinamobile.com/88888892/16/20241031/280332431/index.m3u8
007之雷霆杀机,http://hwottcdn1.ln.chinamobile.com/36/16/20241008/280177309/index.m3u8
走出非洲（普通话版）,http://hwottcdn1.ln.chinamobile.com/36/16/20240820/279883245/index.m3u8
开心鬼放暑假,http://hwottcdn1.ln.chinamobile.com/11/16/20240617/279542809/index.m3u8
情逢敌手,http://hwottcdn1.ln.chinamobile.com/11/16/20240617/279542548/index.m3u8
歌舞升平,http://hwottcdn1.ln.chinamobile.com/11/16/20240617/279542569/index.m3u8
打工皇帝,http://hwottcdn1.ln.chinamobile.com/11/16/20240617/279539745/index.m3u8
福星高照,http://hwottcdn1.ln.chinamobile.com/11/16/20240617/279542521/index.m3u8
威龙猛探,http://hwottcdn1.ln.chinamobile.com/11/16/20240603/279485821/index.m3u8
皇家师姐,http://hwottcdn1.ln.chinamobile.com/11/16/20240603/279481160/index.m3u8
祝您好运,http://hwottcdn1.ln.chinamobile.com/11/16/20240603/279485485/index.m3u8
龙的心,http://hwottcdn1.ln.chinamobile.com/11/16/20240603/279482682/index.m3u8
流氓公仆,http://hwottcdn1.ln.chinamobile.com/11/16/20240603/279481070/index.m3u8
开心乐园,http://hwottcdn1.ln.chinamobile.com/11/16/20240603/279482700/index.m3u8
吉人天相,http://hwottcdn1.ln.chinamobile.com/11/16/20240603/279485338/index.m3u8
飞虎奇兵,http://hwottcdn1.ln.chinamobile.com/11/16/20240603/279482559/index.m3u8
哆啦A梦：大雄与宇宙小战争,http://hwottcdn1.ln.chinamobile.com/50/16/20240325/279061541/index.m3u8
天官赐福,http://hwottcdn1.ln.chinamobile.com/11/16/20240305/278957499/index.m3u8
哆啦A梦大雄与宇宙小战争-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20240205/278862534/index.m3u8
魔鬼司令,http://hwottcdn1.ln.chinamobile.com/88888892/16/20240120/278742976/index.m3u8
警察学校2：初露锋芒-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20240102/278620696/index.m3u8
警察学校2：初露锋芒,http://hwottcdn1.ln.chinamobile.com/88888892/16/20240102/278616056/index.m3u8
慈悲的滋味,http://hwottcdn1.ln.chinamobile.com/34/16/20230506/277652096/index.m3u8
铁手无情,http://hwottcdn1.ln.chinamobile.com/11/16/20230417/277587252/index.m3u8
开罗紫玫瑰,http://hwottcdn1.ln.chinamobile.com/36/16/20240919/280084048/index.m3u8
瀚海潮,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230301/277382788/index.m3u8
高中锋矮教练,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277277390/index.m3u8
相思女子客店,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277279044/index.m3u8
迷人的乐队,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277279011/index.m3u8
穿校官服的小兵,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277277369/index.m3u8
爱与恨,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277278963/index.m3u8
盛夏和她的未婚夫,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277277336/index.m3u8
泪洒姑苏,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277278933/index.m3u8
奇迹的再现,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277281361/index.m3u8
代理市长,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277277282/index.m3u8
金陵之夜,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277278906/index.m3u8
三宝闹深圳,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277278900/index.m3u8
驼峰上的爱,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230117/277281292/index.m3u8
冲向天外天,http://hwottcdn1.ln.chinamobile.com/36/16/20221206/277153164/index.m3u8
回到未来,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220916/276952162/index.m3u8
捉鬼敢死队,http://hwottcdn1.ln.chinamobile.com/36/16/20260206/283143210/index.m3u8
龙威小子-普通话(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20260115/282999559/index.m3u8
龙威小子(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20260115/282995207/index.m3u8
沙丘（1984）,http://hwottcdn1.ln.chinamobile.com/36/16/20260113/282990295/index.m3u8
美国往事,http://hwottcdn1.ln.chinamobile.com/11/16/20251215/282781970/index.m3u8
全家福（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251127/282649270/index.m3u8
情人看刀（普通话）,http://hwottcdn1.ln.chinamobile.com/50/16/20250708/281792349/index.m3u8
星际旅行3：石破天惊（普通话）(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20260227/283241402/index.m3u8
夺宝奇兵2：魔域奇兵(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20250707/281781511/index.m3u8
星际旅行3：石破天惊(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20260227/283245631/index.m3u8
等待黎明(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250613/281641292/index.m3u8
君子好逑(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250613/281646877/index.m3u8
快餐车(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250613/281643456/index.m3u8
最佳拍档之女皇密令(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250613/281642257/index.m3u8
夺宝奇兵2：魔域奇兵(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250611/281623910/index.m3u8
夺宝奇兵2：魔域奇兵-普通话(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250611/281629915/index.m3u8
警察学校(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250611/281626545/index.m3u8
警察学校-普通话(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250611/281621325/index.m3u8
最佳拍档之女皇密令-粤语,http://hwottcdn1.ln.chinamobile.com/88888892/16/20250519/281457747/index.m3u8
最佳拍档之女皇密令,http://hwottcdn1.ln.chinamobile.com/88888892/16/20250519/281457741/index.m3u8
祁连山的回声,http://hwottcdn1.ln.chinamobile.com/34/16/20241122/280464667/index.m3u8
多情种,http://hwottcdn1.ln.chinamobile.com/88888892/16/20241125/280475128/index.m3u8
黄土地,http://hwottcdn1.ln.chinamobile.com/34/16/20241120/280453672/index.m3u8
英伦琵琶,http://hwottcdn1.ln.chinamobile.com/88888892/16/20241120/280447289/index.m3u8
浑身是劲（1984）,http://hwottcdn1.ln.chinamobile.com/36/16/20240926/280129998/index.m3u8
星际旅行3：石破天惊,http://hwottcdn1.ln.chinamobile.com/50/16/20260227/283242116/index.m3u8
星际旅行3：石破天惊（普通话）,http://hwottcdn1.ln.chinamobile.com/50/16/20260227/283246113/index.m3u8
等待黎明,http://hwottcdn1.ln.chinamobile.com/11/16/20240617/279542566/index.m3u8
先生贵姓,http://hwottcdn1.ln.chinamobile.com/11/16/20240617/279542554/index.m3u8
开心鬼,http://hwottcdn1.ln.chinamobile.com/11/16/20240617/279538196/index.m3u8
